source,target,weight
Iowa,Saint Louis University,19
Iowa,Drake,21
Iowa,Cornell College,19
Iowa,Miami Ohio,18
Minnesota State-Mankato,North Dakota State,26
Minnesota State-Mankato,UW Stevens Point,15
Minnesota State-Mankato,Texas-San Antonio,14
Minnesota State-Mankato,Texas A&M,13
Minnesota State-Mankato,Sul Ross State,22
Minnesota State-Mankato,Texas State,20
Minnesota State-Mankato,Texas Christian,21
Minnesota State-Mankato,Trinity,22
Winona State,St John's,21
Winona State,St. Thomas,27
Winona State,St Olaf,13
Winona State,Macalester,23
Winona State,Bethel,19
Winona State,Oberlin,11
Winona State,Puget Sound,19
Winona State,Coe,15
Winona State,Truman State,22
Winona State,Carleton Hot Karls,19
St John's,St. Thomas,28
St John's,St Olaf,17
St John's,Carleton Hot Karls,21
St John's,Macalester,25
St John's,Bethel,19
St John's,Missouri State,23
St John's,Missouri,20
St John's,Cornell College,21
St John's,Nebraska-Omaha,21
St Olaf,St. Thomas,27
St Olaf,Carleton Hot Karls,25
St Olaf,Macalester,25
St Olaf,Puget Sound,19
St Olaf,Ohio Northern,18
St Olaf,Missouri,18
St Olaf,Missouri State,22
St. Thomas,Macalester,27
St. Thomas,Bethel,25
St. Thomas,Drake,20
Macalester,Carleton Hot Karls,21
Macalester,Pacific Lutheran,19
Macalester,Oberlin,16
Macalester,Bethel,16
Carleton Hot Karls,Bethel,18
Carleton Hot Karls,California-San Diego,18
Carleton Hot Karls,Georgia Southern,19
Carleton Hot Karls,Northwestern-St. Paul,15
Carleton Hot Karls,Drake,18
Carleton Hot Karls,Coe,16
Carleton Hot Karls,Creighton,19
Stephen F. Austin,North Texas,17
Stephen F. Austin,Texas Tech,14
Stephen F. Austin,Texas-Arlington,21
Stephen F. Austin,Baylor,19
Stephen F. Austin,Texas Christian,15
Stephen F. Austin,Southern Methodist,14
Stephen F. Austin,Colorado State,22
Stephen F. Austin,Texas-Dallas,19
Stephen F. Austin,Texas State,23
North Texas,Texas Tech,17
North Texas,Texas-Arlington,18
North Texas,Baylor,15
North Texas,Texas-Dallas,17
North Texas,Southern Methodist,21
North Texas,Texas Christian,20
North Texas,Kansas State,21
North Texas,Nebraska,17
North Texas,John Brown,15
North Texas,Texas State,16
North Texas,Stephen F Austin,12
North Texas,Sam Houston State,13
North Texas,Colorado College,15
North Texas,Texas-San Antonio,22
North Texas,Oklahoma,21
North Texas,Rice,22
North Texas,Texas A&M,20
North Texas,Colorado State,25
Baylor,Texas-Arlington,19
Baylor,Texas-Dallas,18
Baylor,Texas Christian,16
Baylor,Texas Tech,21
Baylor,Saint Louis,27
Baylor,Texas State,15
Baylor,Sam Houston State,16
Baylor,Stephen F Austin,17
Baylor,Oklahoma,25
Baylor,Nebraska,23
Baylor,Oklahoma State,25
Baylor,Trinity,19
Texas-Arlington,Texas Tech,15
Texas-Arlington,Southern Methodist,20
Texas Tech,Texas-Dallas,21
Texas Tech,Texas Christian,1
Texas Tech,Texas A&M,23
Texas Tech,Kansas,11
Texas Tech,Southern Methodist,15
Texas Tech,Oklahoma,18
Texas Tech,Rice,25
Texas Tech,John Brown,19
Texas Tech,Kansas State,21
Texas Tech,Sul Ross State,24
Texas Tech,Georgia State,15
Texas Christian,Southern Methodist,16
Texas Christian,Texas-Dallas,18
Texas Christian,Texas State,17
Southern Methodist,Texas-Dallas,18
Southern Methodist,Rice,15
Southern Methodist,Stephen F Austin,19
Texas-Dallas,Saint Louis,20
Texas-Dallas,Texas A&M,25
Texas-Dallas,Oklahoma,17
Texas-Dallas,Colorado College,14
Texas-Dallas,Texas-San Antonio,18
Texas-Dallas,Texas State,25
Texas-Dallas,Stephen F Austin,20
Texas-Dallas,Colorado State,16
Texas-Dallas,Kennesaw State,22
Texas-Dallas,Western Washington University,21
Texas-Dallas,Colorado State University,19
Catholic,Roanoke,18
Catholic,St Mary's Maryland,17
Catholic,Franklin & Marshall,17
Catholic,Kenyon,15
Roanoke,Shenandoah,20
Shenandoah,St Mary's Maryland,18
Shenandoah,Georgetown,13
Whitman,Willamette University,13
Whitman,Lewis & Clark,23
Whitman,Seattle,15
Whitman,Lewis & Clark College,20
Whitman,San Jose State,13
Willamette University,Pacific Lutheran,15
Willamette University,Whitworth,19
Willamette University,Puget Sound,19
Willamette University,Seattle,15
Willamette University,Lewis & Clark,16
Willamette University,Western Washington University,27
Pacific Lutheran,Lewis & Clark,18
Pacific Lutheran,Puget Sound,21
Pacific Lutheran,Seattle,18
Pacific Lutheran,Western Washington University,20
Pacific Lutheran,Whitworth,19
Lewis & Clark,Whitworth,22
Lewis & Clark,Seattle,16
Lewis & Clark,Puget Sound,14
Lewis & Clark,Western Washington University,19
Lewis & Clark,Portland State,14
Whitworth,Puget Sound,24
Whitworth,Seattle,15
Whitworth,Portland State,21
Whitworth,Western Washington University,24
Whitworth,UCLA,20
Puget Sound,Seattle,13
Puget Sound,Grinnell,12
Puget Sound,Portland State,19
Puget Sound,Lewis & Clark College,26
Seattle,Western Washington University,20
Bethel,Cornell College,19
Bethel,Nebraska-Omaha,17
Bethel,Northwestern-St. Paul,20
Bethel,Coe,16
Toledo,Kent State,20
Toledo,Miami Ohio,24
Toledo,Cincinnati,17
Toledo,Wright State,15
Toledo,Akron,1
Toledo,John Carroll,18
Toledo,Ohio Northern,25
Kent State,Miami Ohio,21
Kent State,Cincinnati,16
Kent State,Oberlin,17
Kent State,Denison,16
Kent State,Indiana Pennsylvania,19
Kent State,Akron,19
Kent State,Carnegie Mellon,18
Miami Ohio,Cincinnati,17
Miami Ohio,Miami Upper,21
Miami Ohio,Cleveland State,22
Miami Ohio,Tennessee Tech,24
Cincinnati,Case Western Reserve,24
Cincinnati,Cleveland State,15
Cincinnati,Oklahoma,20
Cincinnati,Kansas,15
Cincinnati,Arkansas,14
Cincinnati,Tennessee,19
Cincinnati,Georgia Southern,23
Cincinnati,Tennessee-Chattanooga,29
Ohio,Dayton,18
Ohio,Wright State,17
Ohio,Cleveland State,12
Ohio,Akron,14
Ohio,Case Western Reserve,19
Ohio,Carnegie Mellon,21
Ohio,Villanova,15
Ohio,University of Pittsburgh,16
Ohio,George Mason,18
Ohio,Georgia Tech,20
Ohio,Tennessee-Chattanooga,28
Dayton,Cleveland State,15
Dayton,Case Western Reserve,16
Dayton,Wright State,16
Dayton,Akron,14
Dayton,Miami Ohio,15
Dayton,Carnegie Mellon,22
Dayton,Penn State,22
Dayton,Trine,18
Dayton,Ohio Northern,17
Dayton,Xavier,20
Dayton,Oberlin,18
Dayton,Cedarville,19
Dayton,Tennessee-Chattanooga,16
Dayton,Georgia Southern,26
Dayton,George Mason,26
Dayton,SUNY-Buffalo,13
Dayton,West Virginia,18
Case Western Reserve,Wright State,23
Case Western Reserve,Akron,14
Case Western Reserve,Cleveland State,13
Case Western Reserve,Penn State,15
Case Western Reserve,Miami Ohio,15
Case Western Reserve,Oberlin,13
Case Western Reserve,Cedarville,22
Case Western Reserve,University of Pittsburgh,23
Case Western Reserve,Ohio Northern,26
Case Western Reserve,John Carroll,15
Case Western Reserve,Tennessee,21
Case Western Reserve,Tennessee-Chattanooga,24
Case Western Reserve,West Virginia,17
Case Western Reserve,Drexel University,17
Wright State,Akron,18
Wright State,Cleveland State,17
Wright State,Kent State,1
Wright State,Oberlin,19
Wright State,Kenyon,17
Akron,Cleveland State,15
Akron,Indiana Pennsylvania,19
Cleveland State,Miami Upper,15
John Carroll,Ohio Wesleyan,21
John Carroll,Kenyon,27
John Carroll,Oberlin,14
Ohio Wesleyan,Kenyon,21
Ohio Wesleyan,Oberlin,16
Ohio Wesleyan,Ohio Northern,1
Kenyon,Oberlin,19
Kenyon,Wooster,22
Kenyon,Denison,22
Kenyon,Ohio State,15
Oberlin,Wooster,15
Oberlin,Xavier,17
Oberlin,Shippensburg,23
Oberlin,Penn State,16
Oberlin,University of Louisville,15
Oberlin,Denison,20
Cedarville,Xavier,25
Cedarville,Denison,21
Cedarville,Ohio Northern,19
Cedarville,Wooster,26
Cedarville,Shippensburg,19
Cedarville,William & Mary,13
Cedarville,Drexel University,25
Xavier,Wooster,15
Xavier,Denison,22
Xavier,Ohio Northern,17
Xavier,Grove City,25
Xavier,Messiah,24
Xavier,Trine,17
Denison,Wooster,23
Denison,Ohio Northern,20
Denison,Ohio Wesleyan,1
Denison,John Carroll,1
Denison,University of Louisville,15
Wooster,Ohio Northern,26
Ohio Northern,Trine,24
Carnegie Mellon,Penn State,21
Carnegie Mellon,Indiana Pennsylvania,19
Carnegie Mellon,Slippery Rock,19
Carnegie Mellon,Edinboro,14
Carnegie Mellon,West Virginia,7
Carnegie Mellon,Tennessee,17
Carnegie Mellon,Arkansas,13
Carnegie Mellon,John Brown,12
Carnegie Mellon,Texas A&M,15
Carnegie Mellon,Kansas,14
Penn State,West Virginia,19
Penn State,Indiana Pennsylvania,18
Penn State,Slippery Rock,13
Penn State,Edinboro,18
Penn State,Fairfield,18
Penn State,Susquehanna,23
Penn State,Tennessee,24
Messiah,Bucknell,22
Messiah,Allegheny,14
Messiah,Shippensburg,18
Messiah,Samford,22
Grove City,Allegheny,18
Grove City,Bucknell,24
Grove City,Susquehanna,22
Grove City,Shippensburg,28
Grove City,Dickinson,19
Shippensburg,Susquehanna,22
Shippensburg,California-Pennsylvania,15
Shippensburg,Dickinson,20
Shippensburg,Drexel University,19
Shippensburg,Virginia Commonwealth,26
Oklahoma,Washington University,15
Oklahoma,Missouri,17
Oklahoma,Arkansas,26
Oklahoma,Missouri State,14
Oklahoma,Kansas State,13
Oklahoma,Saint Louis,24
Oklahoma,Central Arkansas,21
Oklahoma,Kansas,24
Oklahoma,Oklahoma State,25
Oklahoma,Colorado State,19
Oklahoma,Texas-San Antonio,17
Oklahoma,Colorado College,16
Oklahoma,Rice,20
Oklahoma,Southern Methodist,13
Oklahoma,John Brown,19
Oklahoma,Sam Houston State,9
Oklahoma,Nebraska,15
Oklahoma,Texas State,21
Oklahoma,Dallas Baptist,22
Oklahoma,Tulsa,24
Oklahoma,Emory,24
Washington University,Missouri State,20
Washington University,Missouri,15
Washington University,Arkansas,11
Washington University,Oklahoma State,26
Washington University,Texas A&M,20
Washington University,Kansas State,21
Washington University,Kansas,14
Washington University,John Brown,13
Washington University,Colorado School of Mines,18
Washington University,Cal Poly-Pomona,18
Missouri,Missouri State,18
Missouri,Kansas State,29
Missouri,John Brown,19
Missouri,Tulsa,18
Missouri,Arkansas,12
Missouri,Southern Illinois-Edwardsville,15
Missouri,Tennessee Tech,17
Missouri,Arkansas State,18
Missouri,Southern Indiana,15
Missouri State,Arkansas,17
Arkansas,Colorado State,19
Arkansas,Kansas,24
Arkansas,Kansas State,24
Arkansas,Oklahoma State,21
Arkansas,Texas State,22
Arkansas,Colorado College,23
Arkansas,Nebraska-Omaha,18
Arkansas,Nebraska,21
Oklahoma State,Saint Louis,15
Oklahoma State,Central Arkansas,15
Oklahoma State,Kansas,21
Oklahoma State,Kansas State,12
Oklahoma State,North Texas,13
Oklahoma State,John Brown,21
Oklahoma State,Nebraska,21
Oklahoma State,Rice,23
Oklahoma State,Sam Houston State,15
Oklahoma State,Texas A&M,29
Oklahoma State,Colorado State,25
Oklahoma State,Colorado College,23
Oklahoma State,Colorado School of Mines,16
Saint Louis,Kansas State,14
Saint Louis,Central Arkansas,12
Saint Louis,Kansas,18
Kansas,Central Arkansas,16
Kansas,Kansas State,17
Kansas,Texas State,24
Kansas,Kennesaw State,22
Central Arkansas,Kansas State,14
Central Arkansas,Dallas Baptist,18
Central Arkansas,Tulsa,18
Central Arkansas,Colorado School of Mines,28
Kansas State,Texas State,15
Kansas State,John Brown,21
Kansas State,Nebraska,24
Kansas State,Coe,19
Kansas State,Nebraska-Omaha,22
Kansas State,Northwestern-St. Paul,19
Truman State,Tulsa,11
Truman State,Harding,16
Truman State,John Brown,26
Truman State,Colorado College,21
Truman State,Rice,27
Truman State,Trinity,23
Truman State,Alabama,15
Truman State,Belmont,18
John Brown,Harding,17
John Brown,Tulsa,8
John Brown,Colorado School of Mines,20
John Brown,Trinity,23
John Brown,Colorado College,25
John Brown,Nebraska,19
John Brown,Texas State,17
Tulsa,Nebraska-Omaha,22
Denver,Colorado State,24
Denver,Colorado Mesa,19
Denver,Colorado-Denver,16
Denver,Colorado-Colorado Springs,18
Colorado State,Colorado Mesa,21
Colorado State,Colorado-Colorado Springs,16
Colorado State,Colorado-Denver,19
Colorado State,Texas A&M,24
Colorado State,Houston,19
Colorado State,Colorado School of Mines,17
Colorado State,The University of Texas at El Paso,16
Colorado Mesa,Colorado-Colorado Springs,21
Colorado Mesa,Colorado Cutthroat,21
Colorado Mesa,Colorado School of Mines,16
Colorado Mesa,Colorado-Denver,20
Colorado Mesa,San Diego State,21
Colorado Mesa,Cal Poly-Pomona,17
Colorado Mesa,Cal State-Long Beach,19
Colorado-Colorado Springs,Colorado-Denver,15
Colorado-Colorado Springs,Colorado Cutthroat,20
Colorado-Colorado Springs,Colorado School of Mines,15
Colorado-Denver,Colorado Cutthroat,17
Colorado-Denver,Colorado School of Mines,18
Colorado-Denver,New Mexico,15
Colorado-Denver,Occidental,20
Colorado-Denver,Cal State-Long Beach,18
Colorado College,Colorado School of Mines,20
Colorado College,Rice,25
Colorado College,Texas State,21
Colorado College,Texas-San Antonio,14
Colorado College,Nebraska,18
Colorado College,Hendrix,16
Colorado School of Mines,Air Force,13
Colorado School of Mines,Trinity,23
Colorado School of Mines,Denver,15
Colorado School of Mines,Arkansas State,25
Colorado School of Mines,Nebraska-Omaha,21
Colorado School of Mines,Cal Poly-Pomona,21
Colorado School of Mines,Southern California,11
Colorado School of Mines,Ottawa Arizona,15
Colorado School of Mines,UCLA,17
Colorado School of Mines,Utah,15
Colorado School of Mines,California-San Diego,13
Colorado School of Mines,California-Irvine,15
Colorado School of Mines,Occidental,18
California-Santa Barbara,Cal Poly-Pomona,21
California-Santa Barbara,California-Irvine,16
California-Santa Barbara,Cal State-Long Beach,14
California-Santa Barbara,California-San Diego,21
California-Santa Barbara,Southern California,11
California-Santa Barbara,UCLA,14
California-Santa Barbara,Western Washington University,27
Cal Poly-Pomona,California-Irvine,20
Cal Poly-Pomona,Cal State-Long Beach,20
Cal Poly-Pomona,UCLA,19
Cal Poly-Pomona,San Diego State,22
Cal Poly-Pomona,Biola Univeristy,15
Cal Poly-Pomona,California-San Diego,15
California-Irvine,Loyola Marymount,19
California-Irvine,California-San Diego,23
California-Irvine,Caltech,19
California-Irvine,Occidental,14
California-Irvine,Cal State-Fullerton,8
Cal State-Long Beach,San Diego State,22
Cal State-Long Beach,Cal State-Fullerton,17
San Diego State,Loyola Marymount,16
San Diego State,UCLA,15
San Diego State,California-San Diego,17
San Diego State,Southern California,15
Loyola Marymount,Southern California,14
Loyola Marymount,UCLA,15
Loyola Marymount,California-San Diego,14
UCLA,California-San Diego,13
UCLA,Southern California,27
UCLA,California-Irvine,11
UCLA,Colorado State University,22
UCLA,Western Washington University,18
California-San Diego,Southern California,13
California-San Diego,Arizona,15
California-San Diego,Biola Univeristy,15
California-San Diego,Georgia Southern,20
California-San Diego,Emory,22
California-San Diego,Occidental,19
Southern California,Cal Poly-SLO,15
Southern California,Ottawa Arizona,20
Southern California,Cal State-Fullerton,18
Texas A&M,Texas State,15
Texas A&M,Texas-Rio Grande Valley,12
Texas A&M,Sam Houston State,17
Texas A&M,Texas-San Antonio,15
Texas A&M,Houston,22
Texas A&M,Texas-El Paso,13
Texas A&M,Lamar,11
Texas A&M,Rice,16
Texas A&M,Trinity,15
Texas State,Sam Houston State,15
Texas State,Texas-Rio Grande Valley,17
Texas State,Texas-El Paso,13
Texas State,Lamar,14
Texas State,Texas-San Antonio,21
Texas State,Stephen F Austin,19
Texas State,Nebraska,15
Texas State,Houston,15
Trinity,Rice,19
Trinity,Dallas Baptist,18
Trinity,Dallas,19
Trinity,Sul Ross State,21
Trinity,Abilene Christian,17
Trinity,Houston,23
Rice,Colorado School of Mines,15
Rice,Abilene Christian,20
Rice,Dallas,15
Rice,Dallas Baptist,13
Rice,Sul Ross State,25
Rice,Texas-San Antonio,20
Rice,Wisconsin-Milwaukee,15
Clark,Providence College,25
Clark,Worcester Polytech,25
Worcester Polytech,Providence College,19
Worcester Polytech,University of Massachusetts Amherst,20
Sam Houston State,Texas-Rio Grande Valley,14
Sam Houston State,Houston,20
Sam Houston State,Stephen F Austin,21
Sam Houston State,Texas-San Antonio,17
Sam Houston State,Georgia State,14
Sam Houston State,Sul Ross State,16
Texas-Rio Grande Valley,Lamar,12
Texas-Rio Grande Valley,Texas-San Antonio,16
Texas-San Antonio,Lamar,16
Texas-San Antonio,Texas-El Paso,14
Texas-San Antonio,Houston,19
Texas-San Antonio,Trinity,15
Lamar,Texas-El Paso,9
Lamar,Houston,11
Houston,Texas-El Paso,15
Kennesaw State,Emory,21
Kennesaw State,Georgia Tech,22
Kennesaw State,Georgia Southern,19
Kennesaw State,Tennessee Tech,15
Kennesaw State,Tennessee,24
Emory,Georgia Tech,23
Emory,Tennessee Tech,16
Emory,Georgia Southern,14
Emory,Georgia State,17
Georgia Tech,Tennessee Tech,18
Georgia Tech,Georgia Southern,23
Georgia Tech,Tennessee,21
Georgia Tech,George Mason,23
Georgia Tech,Union Tennessee,17
Georgia Tech,Belmont,16
Tennessee,Tennessee-Chattanooga,19
Tennessee,Georgia State,19
Tennessee-Chattanooga,Georgia State,23
Tennessee-Chattanooga,Tennessee Tech,15
Tennessee-Chattanooga,Georgia Southern,21
Tennessee-Chattanooga,Drexel University,20
Belmont,Samford,27
Belmont,Johnson,26
Belmont,Union Tennessee,21
Belmont,Vanderbilt University,20
Samford,Union Tennessee,25
Union Tennessee,Johnson,20
Union Tennessee,Alabama-Huntsville,15
Union Tennessee,Vanderbilt University,17
Georgia State,Sul Ross State,16
Georgia State,Georgia Southern,27
Georgia Southern,Tennessee Tech,19
Georgia Southern,George Mason,25
Georgia Southern,Columbus State,15
Tennessee Tech,Arkansas State,25
Biola Univeristy,Occidental,22
Biola Univeristy,Caltech,20
Occidental,Caltech,17
Dallas Baptist,Dallas,21
Dallas Baptist,Sul Ross State,17
Dallas Baptist,Abilene Christian,15
Dallas Baptist,Arkansas State,15
Abilene Christian,Dallas,21
Abilene Christian,Sul Ross State,19
Dallas,Sul Ross State,16
Radford,Virginia Commonwealth,25
Virginia Commonwealth,George Mason,27
Virginia Commonwealth,Drexel University,28
Indiana Pennsylvania,Edinboro,19
Indiana Pennsylvania,Slippery Rock,20
Indiana Pennsylvania,West Virginia,20
West Virginia,Slippery Rock,16
West Virginia,Edinboro,20
West Virginia,Dickinson,19
Slippery Rock,Edinboro,24
Slippery Rock,Susquehanna,18
Edinboro,Wingate,17
Allegheny,Bucknell,19
Allegheny,Susquehanna,20
Allegheny,California-Pennsylvania,21
Bucknell,Dickinson,29
Bucknell,Susquehanna,26
Susquehanna,California-Pennsylvania,19
Susquehanna,Dickinson,19
Susquehanna,Lancaster Bible,15
California-Pennsylvania,Dickinson,27
Dickinson,Fairfield,17
Dickinson,Slippery Rock,15
Creighton,Nebraska-Omaha,15
Creighton,Nebraska,14
Creighton,Northwestern-St. Paul,20
Creighton,Cornell College,22
Nebraska-Omaha,Nebraska,17
Nebraska-Omaha,Hendrix,26
Nebraska-Omaha,Drake,25
Nebraska,Arkansas State,19
Nebraska,Colorado,15
Grinnell,Coe,16
Grinnell,Drake,15
Grinnell,Cornell College,17
Coe,Drake,20
Coe,Cornell College,21
Coe,Southern Illinois-Edwardsville,19
Coe,Wisconsin-Stout,17
Coe,Carthage College,15
Drake,Cornell College,21
Drake,Northwestern-St. Paul,17
SUNY-Cortland,St Lawrence University,27
Western Washington University,Portland State,22
Trine,Western Michigan,15
Trine,John Carroll,15
Arkansas State,Hendrix,28
Emerson,Siena,23
Wisconsin-Stout,Southern Illinois-Edwardsville,14
The University of Texas at El Paso,University of New Mexico,12
Columbus State,Central Arkansas,15
University of Massachusetts Amherst,Amherst College,13
University of Massachusetts Amherst,SUNY Oneonta,13
